Date/Time,15 Oct 2024 23.53.45,,,
1622.5,0.054105151,,,
1625,0.078218311,,,
1627.5,0.162315458,,,
1630,0.104324296,,,
1632.5,0.050966453,,,
1635,0.016590253,,,
1637.5,0.046183679,,,
1640,0.044439957,,,
1642.5,0.058339901,,,
1645,0.098993495,,,
1647.5,0.10830994,,,
1650,0.089577407,,,
1652.5,0.063222319,,,
1655,0.060432363,,,
1657.5,0.188022867,,,
1660,0.215723112,,,
1662.5,0.089876331,,,
1665,0.133519158,,,
1667.5,0.181944758,,,
1670,0.080111496,,,
1672.5,0.011757657,,,
1675,0.060631648,,,
1677.5,0.077620462,,,
1680,0.128537104,,,
1682.5,0.092965201,,,
1685,0.028248269,,,
1687.5,0.046084039,,,
1690,0.116879083,,,
1692.5,0.207403079,,,
1695,0.112843618,,,
1697.5,0.023116749,,,
1700,0.06935025,,,
1702.5,0.116779439,,,
1705,0.163610786,,,
1707.5,0.149959952,,,
1710,0.062773935,,,
1712.5,0.094858386,,,
1715,0.189766586,,,
1717.5,0.097797804,,,
1720,0.015294919,,,
1722.5,0.037315615,,,
1725,0.033927817,,,
1727.5,0.040603772,,,
1730,0.120515987,,,
1732.5,0.142735958,,,
1735,0.104822502,,,
1737.5,0.110751152,,,
1740,0.102281652,,,
1742.5,0.0326823,,,
1745,0.003288158,,,
1747.5,0.016042227,,,
1750,0.055500127,,,
1752.5,0.069400072,,,
1755,0.088531174,,,
1757.5,0.080161318,,,
1760,0.090523995,,,
1762.5,0.1079612,,,
1765,0.135860726,,,
1767.5,0.090872742,,,
1770,0.036717769,,,
1772.5,0.031586248,,,
1775,0.031785529,,,
1777.5,0.065763168,,,
1780,0.126793385,,,
1782.5,0.141091883,,,
1785,0.052560713,,,
1787.5,0.079214722,,,
1790,0.041849289,,,
1792.5,0.04020521,,,
1795,0.028895937,,,
1797.5,0.052859638,,,
1800,0.048325963,,,
1802.5,0.080211133,,,
1805,0.012654427,,,
1807.5,0.041101981,,,
1810,0.040155388,,,
1812.5,0.067108326,,,
1815,0.07562764,,,
1817.5,0.028696654,,,
1820,0.102182008,,,
1822.5,0.200129271,,,
1825,0.221253201,,,
1827.5,0.076474592,,,
1830,0.073734462,,,
1832.5,0.137554631,,,
1835,0.167646259,,,
1837.5,0.131875083,,,
1840,0.05564959,,,
1842.5,0.058937747,,,
1845,0.075777106,,,
1847.5,0.070745222,,,
1850,0.049920224,,,
1852.5,0.062126264,,,
1855,0.080510058,,,
1857.5,0.048226323,,,
1860,0.060532007,,,
1862.5,0.096502468,,,
1865,0.069698989,,,
1867.5,0.08863081,,,
1870,0.115683392,,,
1872.5,0.057044566,,,
1875,0.052710176,,,
1877.5,0.021970876,,,
1880,0.101285242,,,
1882.5,0.110502049,,,
1885,0.085791044,,,
1887.5,0.047728118,,,
1890,0.090972379,,,
1892.5,0.036767587,,,
1895,0.04274606,,,
